source_id,target_id,edge_type,duration,source_name,target_name
R11,R09,route,390,Lexington Av/59 St,Queensboro Plaza
R11,R09,route,420,Lexington Av/59 St,Queensboro Plaza
R11,R09,route,450,Lexington Av/59 St,Queensboro Plaza
R11,R09,route,480,Lexington Av/59 St,Queensboro Plaza
R11,R09,route,510,Lexington Av/59 St,Queensboro Plaza
R11,R13,route,90,Lexington Av/59 St,5 Av/59 St
R11,R13,route,120,Lexington Av/59 St,5 Av/59 St
R13,R11,route,90,5 Av/59 St,Lexington Av/59 St
R13,R11,route,120,5 Av/59 St,Lexington Av/59 St
R13,R14,route,150,5 Av/59 St,57 St - 7 Av
R13,R14,route,180,5 Av/59 St,57 St - 7 Av
R13,R14,route,210,5 Av/59 St,57 St - 7 Av
R13,R14,route,240,5 Av/59 St,57 St - 7 Av
R13,R14,route,270,5 Av/59 St,57 St - 7 Av
R13,R14,route,330,5 Av/59 St,57 St - 7 Av
R14,R13,route,150,57 St - 7 Av,5 Av/59 St
R14,R13,route,180,57 St - 7 Av,5 Av/59 St
R14,R15,route,90,57 St - 7 Av,49 St
R14,R15,route,120,57 St - 7 Av,49 St
R14,R16,route,150,57 St - 7 Av,Times Sq - 42 St
R14,R16,route,180,57 St - 7 Av,Times Sq - 42 St
R15,R14,route,90,49 St,57 St - 7 Av
R15,R14,route,120,49 St,57 St - 7 Av
R15,R16,route,90,49 St,Times Sq - 42 St
R15,R16,route,120,49 St,Times Sq - 42 St
R16,127,transfer,180,Times Sq - 42 St,Times Sq - 42 St
R16,725,transfer,180,Times Sq - 42 St,Times Sq - 42 St
R16,902,transfer,180,Times Sq - 42 St,Times Sq - 42 St
R16,A27,transfer,300,Times Sq - 42 St,42 St - Port Authority Bus Terminal
R16,R14,route,150,Times Sq - 42 St,57 St - 7 Av
R16,R14,route,180,Times Sq - 42 St,57 St - 7 Av
R16,R15,route,90,Times Sq - 42 St,49 St
R16,R17,route,90,Times Sq - 42 St,34 St - Herald Sq
R16,R17,route,120,Times Sq - 42 St,34 St - Herald Sq
R16,R17,route,150,Times Sq - 42 St,34 St - Herald Sq
R16,R17,route,180,Times Sq - 42 St,34 St - Herald Sq
R16,R17,route,210,Times Sq - 42 St,34 St - Herald Sq
R16,R17,route,240,Times Sq - 42 St,34 St - Herald Sq
R17,D17,transfer,180,34 St - Herald Sq,34 St - Herald Sq
R17,R16,route,90,34 St - Herald Sq,Times Sq - 42 St
R17,R16,route,120,34 St - Herald Sq,Times Sq - 42 St
R17,R16,route,150,34 St - Herald Sq,Times Sq - 42 St
R17,R16,route,180,34 St - Herald Sq,Times Sq - 42 St
R17,R16,route,210,34 St - Herald Sq,Times Sq - 42 St
R17,R16,route,240,34 St - Herald Sq,Times Sq - 42 St
R17,R16,route,270,34 St - Herald Sq,Times Sq - 42 St
R17,R18,route,60,34 St - Herald Sq,28 St
R17,R20,route,150,34 St - Herald Sq,14 St - Union Sq
R17,R20,route,180,34 St - Herald Sq,14 St - Union Sq
R17,R20,route,210,34 St - Herald Sq,14 St - Union Sq
R18,R17,route,60,28 St,34 St - Herald Sq
R18,R17,route,90,28 St,34 St - Herald Sq
R18,R17,route,120,28 St,34 St - Herald Sq
R18,R17,route,150,28 St,34 St - Herald Sq
R18,R17,route,180,28 St,34 St - Herald Sq
R18,R19,route,60,28 St,23 St
R18,R19,route,90,28 St,23 St
R19,R18,route,60,23 St,28 St
R19,R18,route,90,23 St,28 St
R19,R20,route,90,23 St,14 St - Union Sq
R19,R20,route,120,23 St,14 St - Union Sq
R20,635,transfer,180,14 St - Union Sq,14 St - Union Sq
R20,L03,transfer,180,14 St - Union Sq,Union Sq - 14 St
R20,Q01,route,240,14 St - Union Sq,Canal St
R20,Q01,route,270,14 St - Union Sq,Canal St
R20,Q01,route,300,14 St - Union Sq,Canal St
R20,Q01,route,360,14 St - Union Sq,Canal St
R20,R17,route,150,14 St - Union Sq,34 St - Herald Sq
R20,R17,route,180,14 St - Union Sq,34 St - Herald Sq
R20,R17,route,210,14 St - Union Sq,34 St - Herald Sq
R20,R17,route,240,14 St - Union Sq,34 St - Herald Sq
R20,R17,route,270,14 St - Union Sq,34 St - Herald Sq
R20,R17,route,300,14 St - Union Sq,34 St - Herald Sq
R20,R19,route,90,14 St - Union Sq,23 St
R20,R19,route,120,14 St - Union Sq,23 St
R20,R21,route,90,14 St - Union Sq,8 St - NYU
R20,R21,route,120,14 St - Union Sq,8 St - NYU
R21,R20,route,90,8 St - NYU,14 St - Union Sq
R21,R20,route,120,8 St - NYU,14 St - Union Sq
R21,R22,route,90,8 St - NYU,Prince St
R21,R22,route,120,8 St - NYU,Prince St
R21,R22,route,150,8 St - NYU,Prince St
R22,Q01,route,120,Prince St,Canal St
R22,Q01,route,180,Prince St,Canal St
R22,Q01,route,240,Prince St,Canal St
R22,R21,route,90,Prince St,8 St - NYU
R22,R21,route,120,Prince St,8 St - NYU
R22,R21,route,150,Prince St,8 St - NYU
R22,R23,route,90,Prince St,Canal St
R22,R23,route,150,Prince St,Canal St
R22,R23,route,210,Prince St,Canal St
R23,639,transfer,180,Canal St,Canal St
R23,M20,transfer,300,Canal St,Canal St
R23,Q01,transfer,180,Canal St,Canal St
R23,R22,route,90,Canal St,Prince St
R23,R24,route,150,Canal St,City Hall
R24,R23,route,150,City Hall,Canal St
R24,R23,route,180,City Hall,Canal St
R24,R23,route,210,City Hall,Canal St
R24,R23,route,240,City Hall,Canal St
R24,R23,route,270,City Hall,Canal St
R24,R25,route,120,City Hall,Cortlandt St
R25,R24,route,90,Cortlandt St,City Hall
R25,R24,route,120,Cortlandt St,City Hall
R25,R26,route,60,Cortlandt St,Rector St
R25,R26,route,90,Cortlandt St,Rector St
R25,R26,route,120,Cortlandt St,Rector St
R26,R25,route,60,Rector St,Cortlandt St
R26,R25,route,90,Rector St,Cortlandt St
R26,R27,route,120,Rector St,Whitehall St
R26,R27,route,150,Rector St,Whitehall St
R26,R27,route,180,Rector St,Whitehall St
R26,R27,route,210,Rector St,Whitehall St
R26,R27,route,240,Rector St,Whitehall St
R27,140,transfer,120,Whitehall St,South Ferry Loop
R27,R26,route,90,Whitehall St,Rector St
R27,R26,route,120,Whitehall St,Rector St
R27,R28,route,210,Whitehall St,Court St
R27,R28,route,240,Whitehall St,Court St
R28,232,transfer,180,Court St,Borough Hall
R28,423,transfer,180,Court St,Borough Hall
R28,R27,route,210,Court St,Whitehall St
R28,R27,route,240,Court St,Whitehall St
R28,R27,route,300,Court St,Whitehall St
R28,R29,route,120,Court St,Jay St - MetroTech
R28,R29,route,150,Court St,Jay St - MetroTech
R29,A41,transfer,90,Jay St - MetroTech,Jay St - MetroTech
R29,R28,route,90,Jay St - MetroTech,Court St
R29,R28,route,120,Jay St - MetroTech,Court St
R29,R30,route,90,Jay St - MetroTech,DeKalb Av
R29,R30,route,120,Jay St - MetroTech,DeKalb Av
R29,R30,route,150,Jay St - MetroTech,DeKalb Av
R29,R30,route,180,Jay St - MetroTech,DeKalb Av
R29,R30,route,210,Jay St - MetroTech,DeKalb Av
R29,R30,route,240,Jay St - MetroTech,DeKalb Av
R29,R30,route,300,Jay St - MetroTech,DeKalb Av
R30,D22,route,480,DeKalb Av,Grand St
R30,D22,route,510,DeKalb Av,Grand St
R30,D22,route,540,DeKalb Av,Grand St
R30,D24,route,90,DeKalb Av,Atlantic Av - Barclays Ctr
R30,D24,route,120,DeKalb Av,Atlantic Av - Barclays Ctr
R30,Q01,route,480,DeKalb Av,Canal St
R30,Q01,route,510,DeKalb Av,Canal St
R30,Q01,route,540,DeKalb Av,Canal St
R30,Q01,route,570,DeKalb Av,Canal St
R30,Q01,route,600,DeKalb Av,Canal St
R30,Q01,route,630,DeKalb Av,Canal St
R30,R29,route,90,DeKalb Av,Jay St - MetroTech
R30,R29,route,120,DeKalb Av,Jay St - MetroTech
R30,R31,route,180,DeKalb Av,Atlantic Av - Barclays Ctr
R30,R31,route,210,DeKalb Av,Atlantic Av - Barclays Ctr
R30,R31,route,240,DeKalb Av,Atlantic Av - Barclays Ctr
R30,R31,route,300,DeKalb Av,Atlantic Av - Barclays Ctr
R31,235,transfer,180,Atlantic Av - Barclays Ctr,Atlantic Av - Barclays Ctr
R31,D22,route,630,Atlantic Av - Barclays Ctr,Grand St
R31,D22,route,660,Atlantic Av - Barclays Ctr,Grand St
R31,D22,route,720,Atlantic Av - Barclays Ctr,Grand St
R31,D24,transfer,300,Atlantic Av - Barclays Ctr,Atlantic Av - Barclays Ctr
R31,Q01,route,630,Atlantic Av - Barclays Ctr,Canal St
R31,Q01,route,660,Atlantic Av - Barclays Ctr,Canal St
R31,Q01,route,690,Atlantic Av - Barclays Ctr,Canal St
R31,Q01,route,720,Atlantic Av - Barclays Ctr,Canal St
R31,Q01,route,750,Atlantic Av - Barclays Ctr,Canal St
R31,R30,route,180,Atlantic Av - Barclays Ctr,DeKalb Av
R31,R30,route,210,Atlantic Av - Barclays Ctr,DeKalb Av
R31,R30,route,240,Atlantic Av - Barclays Ctr,DeKalb Av
R31,R30,route,270,Atlantic Av - Barclays Ctr,DeKalb Av
R31,R30,route,300,Atlantic Av - Barclays Ctr,DeKalb Av
R31,R32,route,120,Atlantic Av - Barclays Ctr,Union St
R31,R36,route,330,Atlantic Av - Barclays Ctr,36 St
R31,R36,route,360,Atlantic Av - Barclays Ctr,36 St
R32,R31,route,120,Union St,Atlantic Av - Barclays Ctr
R32,R31,route,180,Union St,Atlantic Av - Barclays Ctr
R32,R31,route,240,Union St,Atlantic Av - Barclays Ctr
R32,R33,route,90,Union St,9 St
R33,F23,transfer,180,9 St,4 Av
R33,R32,route,90,9 St,Union St
R33,R32,route,120,9 St,Union St
R33,R34,route,120,9 St,Prospect Av
R34,R33,route,90,Prospect Av,9 St
R34,R33,route,120,Prospect Av,9 St
R34,R35,route,90,Prospect Av,25 St
R35,R34,route,90,25 St,Prospect Av
R35,R36,route,90,25 St,36 St
R35,R36,route,210,25 St,36 St
R36,B12,route,240,36 St,9 Av
R36,R31,route,300,36 St,Atlantic Av - Barclays Ctr
R36,R31,route,330,36 St,Atlantic Av - Barclays Ctr
R36,R31,route,360,36 St,Atlantic Av - Barclays Ctr
R36,R35,route,90,36 St,25 St
R36,R35,route,120,36 St,25 St
R36,R39,route,120,36 St,45 St
R36,R39,route,150,36 St,45 St
R36,R41,route,210,36 St,59 St
R36,R41,route,270,36 St,59 St
R36,R41,route,300,36 St,59 St
R39,R36,route,150,45 St,36 St
R39,R36,route,270,45 St,36 St
R39,R40,route,90,45 St,53 St
R40,R39,route,90,53 St,45 St
R40,R41,route,90,53 St,59 St
R40,R41,route,120,53 St,59 St
R40,R41,route,150,53 St,59 St
R40,R41,route,180,53 St,59 St
R40,R41,route,210,53 St,59 St
R40,R41,route,240,53 St,59 St
R41,N02,route,180,59 St,8 Av
R41,R36,route,270,59 St,36 St
R41,R40,route,90,59 St,53 St
R41,R42,route,120,59 St,Bay Ridge Av
R41,R42,route,150,59 St,Bay Ridge Av
R42,R41,route,120,Bay Ridge Av,59 St
R42,R41,route,150,Bay Ridge Av,59 St
R42,R41,route,210,Bay Ridge Av,59 St
R42,R41,route,240,Bay Ridge Av,59 St
R42,R43,route,90,Bay Ridge Av,77 St
R43,R42,route,90,77 St,Bay Ridge Av
R43,R44,route,120,77 St,86 St
R43,R44,route,180,77 St,86 St
R43,R44,route,210,77 St,86 St
R43,R44,route,240,77 St,86 St
R43,R44,route,270,77 St,86 St
R43,R44,route,300,77 St,86 St
R43,R44,route,360,77 St,86 St
R44,R43,route,120,86 St,77 St
R44,R45,route,90,86 St,Bay Ridge - 95 St
R44,R45,route,120,86 St,Bay Ridge - 95 St
R45,R44,route,90,Bay Ridge - 95 St,86 St
R45,R44,route,120,Bay Ridge - 95 St,86 St
S01,A45,transfer,180,Franklin Av,Franklin Av
S01,S03,route,120,Franklin Av,Park Pl
S03,S01,route,120,Park Pl,Franklin Av
S03,S04,route,90,Park Pl,Botanic Garden
S04,239,transfer,180,Botanic Garden,Franklin Av
S04,D26,route,180,Botanic Garden,Prospect Park
S04,S03,route,120,Botanic Garden,Park Pl
S09,S10,route,120,Tottenville,Atlantic
S10,S09,route,120,Atlantic,Tottenville
S10,S12,route,60,Atlantic,Nassau
S12,S10,route,60,Nassau,Atlantic
S12,S13,route,120,Nassau,Richmond Valley
S13,S12,route,120,Richmond Valley,Nassau
S13,S14,route,120,Richmond Valley,Pleasant Plains
S14,S13,route,120,Pleasant Plains,Richmond Valley
S14,S15,route,120,Pleasant Plains,Prince's Bay
S15,S14,route,120,Prince's Bay,Pleasant Plains
S15,S16,route,120,Prince's Bay,Huguenot
S16,S15,route,120,Huguenot,Prince's Bay
S16,S17,route,120,Huguenot,Annadale
S17,S16,route,120,Annadale,Huguenot
S17,S18,route,120,Annadale,Eltingville
S18,S17,route,120,Eltingville,Annadale
S18,S19,route,120,Eltingville,Great Kills
S19,S18,route,120,Great Kills,Eltingville
S19,S20,route,120,Great Kills,Bay Terrace
S20,S19,route,120,Bay Terrace,Great Kills
S20,S21,route,120,Bay Terrace,Oakwood Heights
S21,S20,route,120,Oakwood Heights,Bay Terrace
S21,S22,route,120,Oakwood Heights,New Dorp
S22,S21,route,120,New Dorp,Oakwood Heights
S22,S23,route,120,New Dorp,Grant City
S22,S31,route,660,New Dorp,St George
S23,S22,route,120,Grant City,New Dorp
S23,S24,route,60,Grant City,Jefferson Av
S24,S23,route,60,Jefferson Av,Grant City
S24,S25,route,120,Jefferson Av,Dongan Hills
S25,S24,route,120,Dongan Hills,Jefferson Av
S25,S26,route,120,Dongan Hills,Old Town
S26,S25,route,120,Old Town,Dongan Hills
S26,S27,route,120,Old Town,Grasmere
S27,S26,route,120,Grasmere,Old Town
S27,S28,route,180,Grasmere,Clifton
S28,S27,route,180,Clifton,Grasmere
S28,S29,route,120,Clifton,Stapleton
S29,S28,route,120,Stapleton,Clifton
S29,S30,route,120,Stapleton,Tompkinsville
S30,S29,route,120,Tompkinsville,Stapleton
S30,S31,route,180,Tompkinsville,St George
S31,S19,route,840,St George,Great Kills
S31,S22,route,660,St George,New Dorp
S31,S30,route,180,St George,Tompkinsville
S31,140,route,1500,St George,South Ferry Loop
